arr_delay_over_30,distance,origin,month,day_of_week,dep_delay,scheduled_dep_hour,scheduled_dep_minute
FALSE,644,CLT,February,Wednesday,26,14,40
FALSE,326,IAD,February,Wednesday,-2,12,15
TRUE,326,IAD,February,Thursday,58,12,15
FALSE,326,IAD,February,Friday,18,12,15
FALSE,644,CLT,February,Saturday,10,16,25
TRUE,326,IAD,February,Saturday,33,21,55
TRUE,326,IAD,February,Saturday,99,12,15
FALSE,326,IAD,February,Saturday,-1,8,15
FALSE,644,CLT,February,Sunday,-10,9,25
TRUE,326,IAD,February,Sunday,90,21,55
FALSE,326,IAD,February,Sunday,-4,12,15
FALSE,644,CLT,February,Monday,40,14,40
FALSE,326,IAD,February,Monday,25,21,55
TRUE,326,IAD,February,Monday,176,12,15
FALSE,644,CLT,February,Tuesday,0,14,40
TRUE,326,IAD,February,Tuesday,96,21,55
FALSE,326,IAD,February,Tuesday,-7,12,15
FALSE,644,CLT,February,Wednesday,0,14,40
FALSE,326,IAD,February,Wednesday,6,21,55
TRUE,326,IAD,February,Wednesday,33,12,15
FALSE,644,CLT,February,Thursday,-2,14,40
FALSE,326,IAD,February,Thursday,-8,21,55
FALSE,326,IAD,February,Thursday,-9,12,15
FALSE,644,CLT,February,Friday,0,14,40
TRUE,326,IAD,February,Friday,25,21,55
TRUE,326,IAD,February,Friday,6,12,15
TRUE,644,CLT,February,Saturday,100,16,25
TRUE,326,IAD,February,Saturday,181,21,55
FALSE,326,IAD,February,Saturday,26,12,15
FALSE,326,IAD,February,Saturday,-2,8,15
FALSE,644,CLT,February,Sunday,-5,9,25
FALSE,326,IAD,February,Sunday,0,21,55
FALSE,326,IAD,February,Sunday,-3,12,15
TRUE,326,IAD,February,Monday,100,21,55
TRUE,326,IAD,February,Monday,85,12,15
FALSE,644,CLT,February,Tuesday,15,14,40
TRUE,326,IAD,February,Tuesday,41,21,55
TRUE,326,IAD,February,Tuesday,59,12,15
FALSE,644,CLT,February,Wednesday,5,14,40
FALSE,326,IAD,February,Wednesday,-10,21,55
TRUE,326,IAD,February,Wednesday,98,12,15
FALSE,644,CLT,February,Thursday,-5,14,40
FALSE,326,IAD,February,Thursday,-7,21,55
TRUE,326,IAD,February,Thursday,46,12,15
FALSE,644,CLT,February,Friday,0,14,40
TRUE,326,IAD,February,Friday,29,21,55
FALSE,326,IAD,February,Friday,-7,12,15
FALSE,661,CVG,February,Friday,10,10,55
FALSE,661,CVG,February,Friday,-5,7,50
FALSE,106,JFK,February,Friday,-10,11,10
FALSE,106,JFK,February,Friday,29,12,54
FALSE,661,CVG,February,Saturday,27,13,15
FALSE,661,CVG,February,Saturday,0,9,25
FALSE,106,JFK,February,Saturday,-5,11,10
FALSE,106,JFK,February,Saturday,0,12,54
FALSE,661,CVG,February,Saturday,0,16,40
FALSE,661,CVG,February,Sunday,-2,10,55
FALSE,106,JFK,February,Sunday,-5,18,20
FALSE,106,JFK,February,Sunday,-7,12,54
FALSE,661,CVG,February,Monday,20,19,45
FALSE,661,CVG,February,Monday,-1,10,55
FALSE,661,CVG,February,Monday,-1,7,50
FALSE,106,JFK,February,Monday,0,11,10
FALSE,106,JFK,February,Monday,-5,18,20
FALSE,106,JFK,February,Monday,-10,12,54
TRUE,661,CVG,February,Tuesday,0,7,50
FALSE,106,JFK,February,Tuesday,-5,11,10
FALSE,106,JFK,February,Tuesday,-10,18,20
TRUE,106,JFK,February,Tuesday,52,12,54
FALSE,661,CVG,February,Wednesday,-4,10,55
FALSE,661,CVG,February,Wednesday,-2,7,50
FALSE,106,JFK,February,Wednesday,0,11,10
FALSE,106,JFK,February,Wednesday,-5,18,20
FALSE,106,JFK,February,Wednesday,-9,12,54
FALSE,661,CVG,February,Thursday,0,10,55
FALSE,661,CVG,February,Thursday,20,7,50
FALSE,106,JFK,February,Thursday,-10,11,10
FALSE,106,JFK,February,Thursday,40,18,20
FALSE,106,JFK,February,Thursday,-9,12,54
FALSE,661,CVG,February,Friday,0,10,55
FALSE,661,CVG,February,Friday,-4,7,50
FALSE,106,JFK,February,Friday,-10,11,10
FALSE,106,JFK,February,Friday,0,18,20
FALSE,106,JFK,February,Friday,5,12,54
FALSE,661,CVG,February,Saturday,-3,13,15
FALSE,661,CVG,February,Saturday,-1,9,25
FALSE,106,JFK,February,Saturday,0,11,10
FALSE,106,JFK,February,Saturday,0,12,54
FALSE,661,CVG,February,Saturday,-2,16,40
FALSE,661,CVG,February,Sunday,0,10,55
FALSE,106,JFK,February,Sunday,-3,12,54
FALSE,661,CVG,February,Monday,0,19,45
TRUE,661,CVG,February,Monday,40,10,55
FALSE,661,CVG,February,Monday,-3,7,50
TRUE,106,JFK,February,Monday,78,11,10
FALSE,106,JFK,February,Monday,0,18,20
FALSE,106,JFK,February,Monday,-6,12,54
FALSE,106,JFK,February,Tuesday,-5,11,10
FALSE,106,JFK,February,Tuesday,-10,12,54
TRUE,661,CVG,February,Wednesday,9,10,55
TRUE,661,CVG,February,Wednesday,15,7,50
TRUE,106,JFK,February,Wednesday,60,11,10
FALSE,106,JFK,February,Wednesday,20,18,20
FALSE,661,CVG,February,Thursday,0,10,55
FALSE,661,CVG,February,Thursday,0,7,50
FALSE,106,JFK,February,Thursday,0,14,54
FALSE,106,JFK,February,Thursday,-10,18,20
FALSE,661,CVG,February,Friday,-3,10,55
FALSE,661,CVG,February,Friday,-5,7,50
FALSE,106,JFK,February,Friday,-4,14,54
FALSE,106,JFK,February,Friday,-10,18,20
FALSE,661,CVG,February,Saturday,-1,13,15
FALSE,106,JFK,February,Saturday,-4,14,54
FALSE,106,JFK,February,Saturday,0,11,10
FALSE,106,JFK,February,Saturday,-5,18,20
FALSE,661,CVG,February,Saturday,0,16,40
FALSE,661,CVG,February,Sunday,10,12,30
FALSE,106,JFK,February,Sunday,-2,14,54
FALSE,106,JFK,February,Sunday,-5,11,10
FALSE,1133,PBI,February,Sunday,18,9,0
FALSE,1180,RSW,February,Sunday,30,16,0
FALSE,106,JFK,February,Sunday,-10,18,20
FALSE,661,CVG,February,Monday,-2,10,55
FALSE,106,JFK,February,Monday,-3,14,49
FALSE,1133,PBI,February,Monday,30,7,0
FALSE,661,CVG,February,Tuesday,0,7,50
FALSE,106,JFK,February,Tuesday,0,14,54
FALSE,106,JFK,February,Tuesday,-8,18,20
TRUE,661,CVG,February,Wednesday,44,10,55
FALSE,661,CVG,February,Wednesday,-3,7,55
FALSE,106,JFK,February,Wednesday,-4,14,54
FALSE,106,JFK,February,Wednesday,-5,18,20
FALSE,661,CVG,February,Thursday,9,10,55
FALSE,661,CVG,February,Thursday,-5,7,55
FALSE,106,JFK,February,Thursday,-9,14,54
FALSE,106,JFK,February,Thursday,-10,18,20
TRUE,661,CVG,February,Friday,130,10,55
FALSE,661,CVG,February,Saturday,0,13,15
FALSE,106,JFK,February,Saturday,21,14,54
TRUE,106,JFK,February,Saturday,50,11,10
FALSE,106,JFK,February,Saturday,-10,18,20
FALSE,661,CVG,February,Saturday,10,16,40
FALSE,661,CVG,February,Sunday,0,10,55
FALSE,106,JFK,February,Sunday,-4,14,49
FALSE,106,JFK,February,Sunday,0,18,20
FALSE,661,CVG,February,Monday,25,19,55
FALSE,661,CVG,February,Monday,-2,10,55
FALSE,661,CVG,February,Monday,-3,7,55
FALSE,106,JFK,February,Monday,16,14,54
FALSE,106,JFK,February,Monday,-5,18,20
FALSE,661,CVG,February,Tuesday,-2,7,50
FALSE,106,JFK,February,Tuesday,11,14,54
FALSE,661,CVG,February,Wednesday,-1,10,55
FALSE,661,CVG,February,Wednesday,0,7,55
FALSE,106,JFK,February,Wednesday,-10,14,54
FALSE,106,JFK,February,Wednesday,0,18,20
FALSE,661,CVG,February,Thursday,5,10,55
FALSE,661,CVG,February,Thursday,-2,7,55
FALSE,106,JFK,February,Thursday,0,14,54
FALSE,106,JFK,February,Thursday,-1,18,20
FALSE,661,CVG,February,Friday,17,10,55
FALSE,661,CVG,February,Friday,-3,7,55
FALSE,106,JFK,February,Friday,-9,14,54
TRUE,106,JFK,February,Friday,45,18,20
TRUE,780,MKE,February,Friday,2,7,30
TRUE,780,MKE,February,Friday,60,16,10
FALSE,780,MKE,February,Saturday,-3,7,30
FALSE,780,MKE,February,Saturday,-6,16,10
FALSE,780,MKE,February,Sunday,-5,16,10
FALSE,780,MKE,February,Monday,-9,7,30
FALSE,780,MKE,February,Monday,22,16,10
FALSE,780,MKE,February,Tuesday,1,7,30
TRUE,780,MKE,February,Thursday,90,7,30
FALSE,780,MKE,February,Thursday,2,16,10
FALSE,780,MKE,February,Friday,-4,7,30
FALSE,780,MKE,February,Friday,9,16,10
FALSE,780,MKE,February,Saturday,9,7,30
FALSE,780,MKE,February,Saturday,-2,16,10
FALSE,780,MKE,February,Sunday,14,16,10
FALSE,780,MKE,February,Monday,24,7,30
FALSE,780,MKE,February,Monday,-2,16,10
FALSE,780,MKE,February,Tuesday,10,7,30
TRUE,780,MKE,February,Tuesday,91,16,10
FALSE,780,MKE,February,Wednesday,-2,16,10
FALSE,780,MKE,February,Thursday,0,7,30
FALSE,780,MKE,February,Thursday,16,16,10
FALSE,780,MKE,February,Friday,-2,7,30
FALSE,780,MKE,February,Friday,5,16,10
FALSE,780,MKE,February,Saturday,15,7,30
FALSE,780,MKE,February,Saturday,-10,16,10
FALSE,780,MKE,February,Sunday,-3,16,10
TRUE,780,MKE,February,Monday,13,7,30
FALSE,780,MKE,February,Monday,10,16,10
TRUE,780,MKE,February,Tuesday,38,7,30
FALSE,780,MKE,February,Tuesday,3,16,10
FALSE,780,MKE,February,Wednesday,1,7,30
FALSE,780,MKE,February,Wednesday,-9,16,10
FALSE,780,MKE,February,Thursday,18,7,30
FALSE,780,MKE,February,Thursday,-4,16,10
TRUE,780,MKE,February,Friday,36,7,30
FALSE,780,MKE,February,Saturday,0,7,30
FALSE,780,MKE,February,Saturday,0,16,10
FALSE,780,MKE,February,Sunday,5,16,10
FALSE,780,MKE,February,Monday,10,7,30
FALSE,780,MKE,February,Monday,5,16,10
TRUE,780,MKE,February,Tuesday,36,7,30
FALSE,780,MKE,February,Tuesday,-10,16,10
FALSE,780,MKE,February,Wednesday,-3,7,30
FALSE,780,MKE,February,Wednesday,-10,16,10
FALSE,780,MKE,February,Thursday,-6,7,30
FALSE,780,MKE,February,Thursday,-6,16,10
FALSE,780,MKE,February,Friday,-1,7,30
FALSE,780,MKE,February,Friday,5,16,10
FALSE,326,IAD,February,Saturday,6,8,45
FALSE,326,IAD,February,Monday,-4,8,45
FALSE,326,IAD,February,Tuesday,-8,8,45
FALSE,326,IAD,February,Thursday,-1,8,45
FALSE,326,IAD,February,Friday,-1,8,45
FALSE,326,IAD,February,Saturday,-6,8,45
FALSE,326,IAD,February,Monday,5,8,45
FALSE,326,IAD,February,Tuesday,-8,8,45
FALSE,326,IAD,February,Thursday,4,8,45
FALSE,326,IAD,February,Friday,-4,8,45
FALSE,326,IAD,February,Sunday,-10,8,45
FALSE,326,IAD,February,Monday,-7,8,45
TRUE,326,IAD,February,Tuesday,187,8,45
FALSE,326,IAD,February,Wednesday,-7,8,45
FALSE,326,IAD,February,Thursday,-3,8,45
FALSE,326,IAD,February,Sunday,6,8,45
TRUE,326,IAD,February,Monday,446,8,45
FALSE,326,IAD,February,Tuesday,6,8,45
FALSE,326,IAD,February,Wednesday,0,8,45
FALSE,326,IAD,February,Thursday,-7,8,45
FALSE,326,IAD,February,Friday,-4,8,45
TRUE,326,IAD,February,Friday,125,17,5
FALSE,326,IAD,February,Monday,-1,17,5
FALSE,326,IAD,February,Wednesday,8,17,5
FALSE,326,IAD,February,Thursday,-2,17,5
FALSE,326,IAD,February,Friday,-4,17,5
FALSE,326,IAD,February,Monday,-4,17,5
FALSE,326,IAD,February,Tuesday,9,17,5
TRUE,326,IAD,February,Wednesday,41,17,5
FALSE,326,IAD,February,Thursday,2,17,5
FALSE,326,IAD,February,Friday,13,17,5
FALSE,326,IAD,February,Sunday,10,17,5
FALSE,326,IAD,February,Monday,-5,17,5
FALSE,326,IAD,February,Tuesday,1,17,5
FALSE,326,IAD,February,Wednesday,-3,17,5
FALSE,326,IAD,February,Thursday,4,17,5
FALSE,326,IAD,February,Friday,19,17,5
FALSE,326,IAD,February,Sunday,16,17,5
FALSE,326,IAD,February,Monday,5,17,5
FALSE,326,IAD,February,Tuesday,14,17,5
FALSE,326,IAD,February,Wednesday,-7,17,5
FALSE,326,IAD,February,Thursday,0,17,5
FALSE,326,IAD,February,Friday,-2,17,5
TRUE,783,ORD,February,Friday,199,10,45
FALSE,783,ORD,February,Saturday,-4,10,45
FALSE,783,ORD,February,Sunday,-11,10,45
FALSE,783,ORD,February,Monday,-4,10,45
FALSE,783,ORD,February,Tuesday,-2,10,45
TRUE,783,ORD,February,Thursday,74,10,45
FALSE,783,ORD,February,Friday,9,10,45
FALSE,783,ORD,February,Saturday,-5,10,45
FALSE,783,ORD,February,Sunday,-3,10,45
TRUE,783,ORD,February,Monday,61,10,45
TRUE,783,ORD,February,Tuesday,43,10,45
FALSE,783,ORD,February,Wednesday,1,10,51
FALSE,783,ORD,February,Thursday,-2,10,51
FALSE,783,ORD,February,Friday,0,10,51
TRUE,783,ORD,February,Saturday,48,10,51
FALSE,783,ORD,February,Sunday,-7,10,51
TRUE,783,ORD,February,Monday,75,10,51
FALSE,783,ORD,February,Tuesday,-6,10,51
FALSE,783,ORD,February,Wednesday,-1,10,51
TRUE,783,ORD,February,Thursday,67,10,51
TRUE,783,ORD,February,Saturday,63,10,51
FALSE,783,ORD,February,Sunday,-2,10,51
FALSE,783,ORD,February,Monday,-1,10,51
FALSE,783,ORD,February,Tuesday,-1,10,51
FALSE,783,ORD,February,Wednesday,-2,10,51
FALSE,783,ORD,February,Thursday,-5,10,51
FALSE,783,ORD,February,Friday,-6,10,51
TRUE,783,ORD,February,Wednesday,117,6,34
FALSE,783,ORD,February,Thursday,-3,6,34
FALSE,783,ORD,February,Friday,-6,6,34
FALSE,783,ORD,February,Saturday,-8,6,55
FALSE,783,ORD,February,Sunday,30,6,36
FALSE,783,ORD,February,Monday,21,6,34
FALSE,783,ORD,February,Tuesday,11,6,34
FALSE,783,ORD,February,Wednesday,14,6,34
FALSE,783,ORD,February,Thursday,-5,6,34
FALSE,783,ORD,February,Friday,-1,6,34
FALSE,783,ORD,February,Saturday,5,6,55
FALSE,783,ORD,February,Sunday,2,6,36
FALSE,783,ORD,February,Monday,0,6,34
FALSE,783,ORD,February,Tuesday,0,6,34
FALSE,783,ORD,February,Wednesday,-5,6,34
FALSE,783,ORD,February,Thursday,-3,6,34
FALSE,783,ORD,February,Friday,25,6,34
FALSE,783,ORD,February,Friday,1,16,20
TRUE,783,ORD,February,Sunday,85,16,10
TRUE,783,ORD,February,Monday,96,16,20
TRUE,783,ORD,February,Wednesday,19,16,20
FALSE,783,ORD,February,Thursday,10,16,20
FALSE,783,ORD,February,Friday,1,16,20
FALSE,783,ORD,February,Sunday,21,16,10
FALSE,783,ORD,February,Monday,9,16,20
TRUE,783,ORD,February,Tuesday,311,16,20
FALSE,783,ORD,February,Wednesday,1,16,35
FALSE,783,ORD,February,Thursday,0,16,35
FALSE,783,ORD,February,Friday,39,16,35
FALSE,783,ORD,February,Saturday,5,16,41
FALSE,783,ORD,February,Sunday,10,16,45
TRUE,783,ORD,February,Monday,98,16,35
FALSE,783,ORD,February,Tuesday,8,16,35
FALSE,783,ORD,February,Wednesday,0,16,35
FALSE,783,ORD,February,Thursday,37,16,35
FALSE,783,ORD,February,Friday,-2,16,35
FALSE,783,ORD,February,Saturday,29,16,41
FALSE,783,ORD,February,Sunday,0,16,45
TRUE,783,ORD,February,Tuesday,50,16,35
FALSE,783,ORD,February,Wednesday,2,16,35
FALSE,783,ORD,February,Thursday,-2,16,35
FALSE,783,ORD,February,Friday,19,16,35
TRUE,783,ORD,February,Friday,32,13,19
FALSE,783,ORD,February,Saturday,-2,13,19
FALSE,783,ORD,February,Sunday,-4,13,19
FALSE,783,ORD,February,Monday,4,13,19
FALSE,783,ORD,February,Tuesday,-1,13,19
FALSE,783,ORD,February,Thursday,-3,13,19
FALSE,783,ORD,February,Friday,1,13,19
FALSE,783,ORD,February,Saturday,-2,13,19
FALSE,783,ORD,February,Sunday,8,13,19
FALSE,783,ORD,February,Monday,19,13,19
TRUE,783,ORD,February,Tuesday,96,13,19
FALSE,783,ORD,February,Wednesday,-3,13,29
FALSE,783,ORD,February,Thursday,-6,13,29
FALSE,783,ORD,February,Friday,8,13,29
FALSE,783,ORD,February,Saturday,8,13,20
FALSE,783,ORD,February,Sunday,6,13,20
FALSE,783,ORD,February,Monday,-1,13,29
FALSE,783,ORD,February,Tuesday,-2,13,29
FALSE,783,ORD,February,Wednesday,-2,13,29
FALSE,783,ORD,February,Thursday,-3,13,29
FALSE,783,ORD,February,Friday,12,13,29
FALSE,783,ORD,February,Saturday,-3,13,20
FALSE,783,ORD,February,Sunday,5,13,20
TRUE,783,ORD,February,Monday,43,13,29
TRUE,783,ORD,February,Tuesday,68,13,29
FALSE,783,ORD,February,Wednesday,-2,13,29
FALSE,783,ORD,February,Thursday,-1,13,29
FALSE,783,ORD,February,Friday,-2,13,29
FALSE,783,ORD,February,Friday,17,20,55
FALSE,783,ORD,February,Saturday,-1,20,55
TRUE,783,ORD,February,Sunday,215,20,55
FALSE,783,ORD,February,Monday,21,20,55
FALSE,783,ORD,February,Thursday,15,20,55
FALSE,783,ORD,February,Friday,-6,20,55
FALSE,783,ORD,February,Saturday,-2,20,55
TRUE,783,ORD,February,Sunday,97,20,55
FALSE,783,ORD,February,Monday,38,20,55
TRUE,783,ORD,February,Tuesday,170,20,55
FALSE,326,IAD,February,Sunday,-7,8,45
FALSE,326,IAD,February,Sunday,12,8,45
TRUE,783,ORD,February,Friday,73,18,27
FALSE,783,ORD,February,Saturday,-1,17,50
TRUE,783,ORD,February,Sunday,24,18,27
TRUE,783,ORD,February,Monday,117,18,27
TRUE,783,ORD,February,Tuesday,60,18,27
FALSE,783,ORD,February,Thursday,-1,18,27
FALSE,783,ORD,February,Friday,36,18,27
FALSE,783,ORD,February,Saturday,1,17,50
FALSE,783,ORD,February,Sunday,31,18,27
TRUE,783,ORD,February,Monday,64,18,27
TRUE,783,ORD,February,Wednesday,255,18,40
FALSE,783,ORD,February,Thursday,29,18,40
FALSE,783,ORD,February,Friday,3,18,40
FALSE,783,ORD,February,Saturday,0,18,39
TRUE,783,ORD,February,Sunday,253,18,40
TRUE,783,ORD,February,Monday,42,18,40
TRUE,783,ORD,February,Tuesday,94,18,40
FALSE,783,ORD,February,Wednesday,19,18,40
FALSE,783,ORD,February,Thursday,26,18,40
FALSE,783,ORD,February,Friday,3,18,40
TRUE,783,ORD,February,Saturday,28,18,39
FALSE,783,ORD,February,Sunday,2,18,40
TRUE,783,ORD,February,Monday,65,18,40
TRUE,783,ORD,February,Tuesday,28,18,40
FALSE,783,ORD,February,Wednesday,-1,18,40
TRUE,783,ORD,February,Thursday,123,18,40
TRUE,783,ORD,February,Friday,55,18,40
FALSE,326,IAD,February,Friday,-5,21,55
FALSE,326,IAD,February,Saturday,0,17,5
FALSE,326,IAD,February,Wednesday,4,8,45
FALSE,644,CLT,February,Friday,2,16,25
FALSE,644,CLT,February,Friday,0,22,0
FALSE,644,CLT,February,Friday,-2,7,46
FALSE,644,CLT,February,Friday,38,20,15
FALSE,313,DCA,February,Friday,-7,18,12
FALSE,313,DCA,February,Friday,-4,21,20
FALSE,313,DCA,February,Friday,-2,10,5
FALSE,313,DCA,February,Friday,-6,7,40
TRUE,196,PHL,February,Friday,69,21,10
FALSE,196,PHL,February,Friday,4,9,30
FALSE,2213,PHX,February,Friday,-2,17,45
FALSE,644,CLT,February,Saturday,10,22,0
FALSE,644,CLT,February,Saturday,-6,7,46
FALSE,644,CLT,February,Saturday,9,20,15
FALSE,313,DCA,February,Saturday,-11,16,25
FALSE,196,PHL,February,Saturday,-15,21,10
FALSE,2213,PHX,February,Saturday,38,13,1
FALSE,644,CLT,February,Sunday,-8,16,25
FALSE,644,CLT,February,Sunday,8,22,0
FALSE,644,CLT,February,Sunday,-11,20,15
FALSE,313,DCA,February,Sunday,-11,18,12
FALSE,313,DCA,February,Sunday,-5,21,20
FALSE,196,PHL,February,Sunday,30,21,10
FALSE,2213,PHX,February,Sunday,-2,17,45
FALSE,644,CLT,February,Monday,-3,16,25
FALSE,644,CLT,February,Monday,14,22,0
FALSE,644,CLT,February,Monday,-6,7,46
FALSE,644,CLT,February,Monday,7,20,15
FALSE,313,DCA,February,Monday,34,18,12
FALSE,313,DCA,February,Monday,6,21,20
FALSE,313,DCA,February,Monday,-6,10,5
FALSE,313,DCA,February,Monday,-2,7,40
FALSE,196,PHL,February,Monday,-8,21,10
FALSE,196,PHL,February,Monday,0,9,30
TRUE,2213,PHX,February,Monday,57,17,45
FALSE,644,CLT,February,Tuesday,21,16,25
TRUE,644,CLT,February,Tuesday,70,22,0
FALSE,644,CLT,February,Tuesday,-9,7,46
FALSE,644,CLT,February,Tuesday,-1,20,15
FALSE,313,DCA,February,Tuesday,-8,18,12
FALSE,313,DCA,February,Tuesday,4,21,20
FALSE,313,DCA,February,Tuesday,8,10,5
FALSE,313,DCA,February,Tuesday,-5,7,40
FALSE,196,PHL,February,Tuesday,7,21,10
FALSE,2213,PHX,February,Tuesday,-3,17,45
FALSE,644,CLT,February,Wednesday,-4,16,25
FALSE,644,CLT,February,Wednesday,-4,22,0
FALSE,644,CLT,February,Wednesday,-6,7,46
FALSE,644,CLT,February,Wednesday,30,20,15
FALSE,313,DCA,February,Wednesday,17,18,12
FALSE,313,DCA,February,Wednesday,-5,21,20
FALSE,313,DCA,February,Wednesday,-11,10,5
FALSE,313,DCA,February,Wednesday,-7,7,40
FALSE,196,PHL,February,Wednesday,4,21,10
FALSE,196,PHL,February,Wednesday,-3,9,30
FALSE,2213,PHX,February,Wednesday,0,17,45
FALSE,644,CLT,February,Thursday,18,16,25
FALSE,644,CLT,February,Thursday,-5,22,0
FALSE,644,CLT,February,Thursday,-7,7,46
FALSE,644,CLT,February,Thursday,-3,20,15
FALSE,313,DCA,February,Thursday,-5,18,12
TRUE,313,DCA,February,Thursday,66,21,20
FALSE,313,DCA,February,Thursday,-6,10,5
FALSE,313,DCA,February,Thursday,-11,7,40
FALSE,196,PHL,February,Thursday,-4,21,10
FALSE,196,PHL,February,Thursday,-5,9,30
FALSE,2213,PHX,February,Thursday,-3,17,45
TRUE,644,CLT,February,Friday,98,16,25
FALSE,644,CLT,February,Friday,1,22,0
FALSE,644,CLT,February,Friday,-3,7,46
FALSE,644,CLT,February,Friday,-5,20,15
FALSE,313,DCA,February,Friday,22,18,12
FALSE,313,DCA,February,Friday,-5,21,20
FALSE,313,DCA,February,Friday,-6,10,5
FALSE,313,DCA,February,Friday,-3,7,40
FALSE,196,PHL,February,Friday,4,21,10
FALSE,196,PHL,February,Friday,-7,9,30
FALSE,2213,PHX,February,Friday,-3,17,45
FALSE,644,CLT,February,Saturday,-5,22,0
FALSE,644,CLT,February,Saturday,10,7,46
FALSE,644,CLT,February,Saturday,-2,20,15
FALSE,313,DCA,February,Saturday,0,16,25
FALSE,196,PHL,February,Saturday,-2,21,10
FALSE,2213,PHX,February,Saturday,0,13,1
FALSE,644,CLT,February,Sunday,-8,16,25
FALSE,644,CLT,February,Sunday,-2,22,0
FALSE,644,CLT,February,Sunday,4,20,15
FALSE,313,DCA,February,Sunday,-7,18,12
FALSE,313,DCA,February,Sunday,1,21,20
FALSE,196,PHL,February,Sunday,28,21,10
FALSE,2213,PHX,February,Sunday,0,17,45
FALSE,644,CLT,February,Monday,-3,16,25
FALSE,644,CLT,February,Monday,15,22,0
FALSE,644,CLT,February,Monday,-6,7,46
FALSE,644,CLT,February,Monday,-3,20,15
FALSE,313,DCA,February,Monday,-9,18,12
FALSE,313,DCA,February,Monday,-16,21,20
FALSE,313,DCA,February,Monday,-9,10,5
FALSE,313,DCA,February,Monday,-8,7,40
FALSE,196,PHL,February,Monday,-6,21,10
FALSE,196,PHL,February,Monday,7,9,30
FALSE,2213,PHX,February,Monday,9,17,45
FALSE,644,CLT,February,Tuesday,-5,16,25
FALSE,644,CLT,February,Tuesday,1,22,0
FALSE,644,CLT,February,Tuesday,-9,7,46
FALSE,644,CLT,February,Tuesday,9,20,15
TRUE,313,DCA,February,Tuesday,175,18,12
TRUE,313,DCA,February,Tuesday,115,21,20
FALSE,313,DCA,February,Tuesday,-10,10,5
FALSE,313,DCA,February,Tuesday,-7,7,40
TRUE,196,PHL,February,Tuesday,110,21,10
FALSE,196,PHL,February,Tuesday,-6,9,30
FALSE,2213,PHX,February,Tuesday,-4,17,45
FALSE,644,CLT,February,Wednesday,30,16,25
FALSE,644,CLT,February,Wednesday,21,22,0
TRUE,644,CLT,February,Wednesday,81,20,15
FALSE,313,DCA,February,Wednesday,16,21,20
FALSE,313,DCA,February,Wednesday,28,10,5
FALSE,196,PHL,February,Wednesday,-4,21,10
FALSE,2213,PHX,February,Wednesday,4,17,45
FALSE,644,CLT,February,Thursday,-4,16,30
FALSE,644,CLT,February,Thursday,-4,22,0
FALSE,644,CLT,February,Thursday,-11,7,46
FALSE,644,CLT,February,Thursday,-5,20,15
FALSE,313,DCA,February,Thursday,-6,18,15
FALSE,313,DCA,February,Thursday,19,21,20
FALSE,313,DCA,February,Thursday,-7,10,5
FALSE,313,DCA,February,Thursday,-4,7,40
FALSE,196,PHL,February,Thursday,-7,21,10
FALSE,196,PHL,February,Thursday,-9,9,30
FALSE,2213,PHX,February,Thursday,-2,16,5
FALSE,644,CLT,February,Friday,1,16,30
FALSE,644,CLT,February,Friday,-4,22,0
FALSE,644,CLT,February,Friday,-1,7,46
FALSE,644,CLT,February,Friday,0,20,15
FALSE,313,DCA,February,Friday,1,18,15
FALSE,313,DCA,February,Friday,17,21,20
FALSE,313,DCA,February,Friday,3,10,5
FALSE,313,DCA,February,Friday,-11,7,40
FALSE,196,PHL,February,Friday,-2,21,10
FALSE,196,PHL,February,Friday,0,9,30
FALSE,2213,PHX,February,Friday,0,16,5
FALSE,644,CLT,February,Saturday,-5,22,0
FALSE,644,CLT,February,Saturday,-7,7,46
FALSE,644,CLT,February,Saturday,17,20,15
FALSE,313,DCA,February,Saturday,-8,16,25
FALSE,196,PHL,February,Saturday,-1,21,10
FALSE,2213,PHX,February,Saturday,2,16,5
FALSE,644,CLT,February,Sunday,-5,16,30
FALSE,644,CLT,February,Sunday,11,22,0
FALSE,644,CLT,February,Sunday,-5,20,15
FALSE,313,DCA,February,Sunday,-11,18,15
FALSE,313,DCA,February,Sunday,11,21,20
TRUE,196,PHL,February,Sunday,54,21,10
FALSE,2213,PHX,February,Sunday,2,16,5
FALSE,644,CLT,February,Monday,-8,16,30
FALSE,644,CLT,February,Monday,-4,22,0
FALSE,644,CLT,February,Monday,-3,7,46
TRUE,644,CLT,February,Monday,62,20,15
FALSE,313,DCA,February,Monday,-8,18,15
TRUE,313,DCA,February,Monday,66,21,20
FALSE,313,DCA,February,Monday,-1,10,5
FALSE,313,DCA,February,Monday,14,7,40
TRUE,196,PHL,February,Monday,115,21,10
FALSE,196,PHL,February,Monday,22,9,30
FALSE,2213,PHX,February,Monday,-3,16,5
FALSE,644,CLT,February,Tuesday,23,16,30
FALSE,644,CLT,February,Tuesday,-1,22,0
FALSE,644,CLT,February,Tuesday,2,7,46
FALSE,644,CLT,February,Tuesday,7,20,15
FALSE,313,DCA,February,Tuesday,20,18,15
TRUE,313,DCA,February,Tuesday,82,21,20
FALSE,313,DCA,February,Tuesday,3,10,5
FALSE,313,DCA,February,Tuesday,-9,7,40
FALSE,196,PHL,February,Tuesday,-3,21,10
FALSE,196,PHL,February,Tuesday,5,9,30
